Depth,Sonic 
1.1373612,0.39047822
1.1373612,0.417090916
1.13742,0.415092434
1.1375136,0.367531563
1.1375136,0.423904897
1.13752,0.416650909
1.13762,0.420279695
1.137666,0.360569937
1.137666,0.424557816
1.13772,0.425699907
1.1378184,0.35818465
1.1378184,0.425950928
1.13782,0.420916209
1.13792,0.416575446
1.1379708,0.366478034
1.1379708,0.432483071
1.13802,0.417779573
1.13812,0.420171422
1.1381232,0.371554069
1.1381232,0.44618059
1.13822,0.42219908
1.1382756,0.367805526
1.13832,0.428810295
1.13842,0.439224189
1.138428,0.36862512
1.13852,0.439316057
1.1385804,0.433513962
1.13862,0.424590929
1.13872,0.404937739
1.1387328,0.400854231
1.13882,0.394185902
1.1388852,0.385560736
1.13892,0.390888497
1.13902,0.385973559
1.1390376,0.392133005
1.13912,0.384231348
1.13919,0.428073735
1.13922,0.390904902
1.13932,0.400498546
1.1393424,0.445094907
1.13942,0.405623468
1.1394948,0.439292459
1.13952,0.406378098
1.13962,0.409442552
1.1396472,0.441307977
1.13972,0.417362886
1.13982,0.425309468
1.13992,0.4271862
1.14002,0.41783535
1.14012,0.401978277
1.14022,0.395314566
1.14032,0.401013663
1.14042,0.409032427
1.14052,0.415240079
1.1405616,0.443629613
1.14062,0.424764822
1.140714,0.432387266
1.14072,0.43588085
1.14082,0.434748905
1.1408664,0.436750996
1.14092,0.426733422
1.14102,0.426828571
1.14112,0.427540548
1.14122,0.42433173
1.1413236,0.448164283
1.14142,0.428396889
1.141476,0.425592971
1.14152,0.431185739
1.14162,0.430732961
1.1416284,0.417416063
1.14172,0.429847091
1.1417808,0.416455058
1.14182,0.428206591
1.14192,0.422809346
1.1419332,0.424311085
1.14202,0.411991889
1.1420856,0.430065631
1.14212,0.408281078
1.14222,0.418954171
1.142238,0.43655873
1.14232,0.422983239
1.1423904,0.447586827
1.14242,0.415650204
1.14252,0.412018137
1.14262,0.414272184
1.14272,0.420414216
1.14282,0.427402746
1.14292,0.428534691
1.14302,0.422182675
1.14312,0.414852921
1.14322,0.41626047
1.14332,0.427074646
1.14342,0.43286233
1.14352,0.4212804
1.14362,0.403280834
1.14372,0.397384877
1.14382,0.405295368
1.14392,0.415420534
1.14402,0.417123373
1.14412,0.413386314
1.14422,0.412707147
1.14432,0.415673171
1.14442,0.420588109
1.14452,0.426008321
1.14462,0.427953954
1.14472,0.426392198
1.14482,0.424239862
1.1448288,0.428186274
1.14492,0.423186661
1.1449812,0.423969204
1.14502,0.424833723
1.14512,0.430332679
1.1451336,0.438644133
1.14522,0.434952327
1.14532,0.425509609
1.14542,0.41448873
1.14552,0.418245475
1.14562,0.417861598
1.14572,0.408710889
1.14582,0.405731741
1.14592,0.414446077
1.14602,0.428954659
1.146048,0.442727338
1.14612,0.44211475
1.1462004,0.397616541
1.1463528,0.391645121
1.1465052,0.417866544
1.1466576,0.451453813
1.1468199,0.436671571
1.1469199,0.443889771
1.1470199,0.451701832
1.1471199,0.453709804
1.1472199,0.449434661
1.1473199,0.444565657
1.1474196,0.451694311
1.1474199,0.444897038
1.1475199,0.452315379
1.1476199,0.460498193
1.1477199,0.457482954
1.1478199,0.442580652
1.1478768,0.443368445
1.1479199,0.429453371
1.1480199,0.42741587
1.1480292,0.420656707
1.1481199,0.432888578
1.1481816,0.424806844
1.1482199,0.437839607
1.1483199,0.438991238
1.148334,0.425538179
1.1484199,0.437176845
1.1484864,0.412185165
1.1485199,0.433876159
1.148582749,0.4308235
1.1486199,0.430440952
1.1486388,0.398410214
1.1487199,0.428656088
1.1487912,0.3993348
1.1488199,0.430194877
1.1489199,0.4340763
1.1489436,0.404635912
1.1490199,0.436500959
1.149096,0.428749293
1.1491199,0.434151763
1.1492199,0.425653973
1.1492484,0.423071523
1.1493199,0.417418663
1.1494008,0.4229183
1.1494199,0.419564437
1.1495199,0.430168629
1.1495532,0.424723506
1.1496199,0.439142164
1.1497056,0.437536139
1.1497199,0.439565413
1.1498199,0.434660318
1.149858,0.441611141
1.1499199,0.431553211
1.1500104,0.444927576
1.1500199,0.431818972
1.1501199,0.434840773
1.1501628,0.447482163
1.1502199,0.437977409
1.1503152,0.44757928
1.1503199,0.439519479
1.1504199,0.440444721
1.1504676,0.439953908
1.1505199,0.439946009
1.1506199,0.437731334
1.15062,0.433571379
1.1507199,0.434742343
1.1507724,0.427071718
1.1508199,0.431103714
1.1509199,0.428918568
1.1509248,0.432525724
1.1510199,0.429627264
1.1510772,0.435774571
1.1511199,0.432327527
1.1512199,0.436215512
1.1512296,0.440038558
1.1513199,0.435572436
1.151382,0.447658681
1.1514199,0.427642259
1.1515199,0.42269123
1.1515344,0.442083934
1.1516199,0.426008321
1.1516868,0.438365904
1.1517199,0.430230968
1.1518199,0.43118902
1.1518392,0.431853776
1.1519199,0.430450795
1.1519916,0.42676921
1.1520199,0.429046527
1.1521199,0.430788738
1.152144,0.428882174
1.1522964,0.426257374
1.1524488,0.426995927
1.1526012,0.427841113
1.1527536,0.428065861
1.152906,0.428103921
1.1530199,0.416024238
1.1530584,0.428162651
1.1531199,0.420860432
1.1532108,0.42829914
1.1532199,0.431316979
1.153306919,0.384479375
1.1533199,0.434250193
1.1533632,0.427763681
1.1534199,0.430513134
1.153459311,0.3816085
1.1535156,0.427612755
1.1535199,0.429338536
1.1536199,0.434082862
1.153668,0.428234833
1.1537199,0.438623766
1.1538199,0.44040863
1.1538204,0.428623959
1.1539199,0.44086797
1.1539728,0.425555896
1.1540199,0.438361286
1.1541199,0.434046771
1.1541252,0.420580916
1.1542199,0.432153634
1.1542776,0.415193186
1.1543199,0.431989584
1.1544199,0.429256511
1.15443,0.404602774
1.1545199,0.424371102
1.1545824,0.39896536
1.1546199,0.420076273
1.1547199,0.416611537
1.1547348,0.398452867
1.1548199,0.416237503
1.1548872,0.394748618
1.1549199,0.422386097
1.1550199,0.432396428
1.1550396,0.39517482
1.1551199,0.440320043
1.155192,0.407635402
1.1553444,0.409131538
1.1554968,0.412171057
1.1556199,0.39985547
1.1556492,0.412307546
1.1557199,0.400721654
1.1558016,0.412033911
1.1558199,0.413323975
1.1559199,0.430037389
1.155954,0.415841511
1.1560199,0.445238262
1.1561064,0.416248355
1.1561199,0.459477802
1.1562199,0.469520943
1.1562588,0.419070343
1.1563199,0.466223538
1.1564112,0.420433927
1.1564199,0.447482466
1.1565199,0.428619997
1.1565636,0.41439459
1.1566199,0.425562105
1.156716,0.412393508
1.1567199,0.433226521
1.1568199,0.438827188
1.1568684,0.414062881
1.1569199,0.440054282
1.1570199,0.437875698
1.1570208,0.419250798
1.1571199,0.434178011
1.1572199,0.432573602
1.1573199,0.433626803
1.1574199,0.435244336
1.1575199,0.435926784
1.1576199,0.435864445
1.1577199,0.43483093
1.1578199,0.43529027
1.1579199,0.437711648
1.1580199,0.438161145
1.1581199,0.434552045
1.1582199,0.428308302
1.1583199,0.426549686
1.1583924,0.431413137
1.1584199,0.432737652
1.1585199,0.440644862
1.1585448,0.43117789
1.1586199,0.442423164
1.1586972,0.429410087
1.1587199,0.437865855
1.1588199,0.435113096
1.1588496,0.426090699
1.1589199,0.435369014
1.159002,0.424694305
1.1590199,0.431773038
1.1591199,0.427484771
1.1591544,0.423300209
1.1592199,0.428672493
1.1593068,0.418724854
1.1593199,0.431179177
1.1594199,0.430168629
1.1594592,0.417181144
1.1595199,0.425434146
1.1596116,0.412941763
1.1596199,0.420844027
1.1597199,0.422566552
1.159764,0.413535296
1.1598199,0.43151712
1.1599164,0.414713832
1.1599199,0.443233571
1.1600199,0.448404427
1.1600688,0.402920933
1.1601199,0.442078659
1.1602199,0.434686566
1.1602212,0.401495667
1.1603199,0.433974589
1.1603736,0.399076914
1.1604199,0.436655166
1.1605199,0.439873827
1.160526,0.396626663
1.1606199,0.442580652
1.1607199,0.443712597
1.1608199,0.441333872
1.1609199,0.436917646
1.1610199,0.434784996
1.1611199,0.43561837
1.1612199,0.438853436
1.1613199,0.443617448
1.1614199,0.446980473
1.1615199,0.446550662
1.1616199,0.442334577
1.1617199,0.437596813
1.1618199,0.436983266
1.1619199,0.440336448
1.1620199,0.443446836
1.1621199,0.443564952
1.1622199,0.44168822
1.1623199,0.439581818
1.1624199,0.436681414
1.1625199,0.435218088
1.1626199,0.436953737
1.1627199,0.438581113
1.1628199,0.437705086
1.1629199,0.435526502
1.1630199,0.434030366
1.1631199,0.434460177
1.1632199,0.435624932
1.1633199,0.436064586
1.1634199,0.437695243
1.1635199,0.439955852
1.1636199,0.439716339
1.1637199,0.436389405
1.1638199,0.432455486
1.1639199,0.430027546
1.1640199,0.429564925
1.1641199,0.430096447
1.1642199,0.430693589
1.1643199,0.430824829
1.1644199,0.430742804
1.1645199,0.432229097
1.1646199,0.433039504
1.1647199,0.43128745
1.1648199,0.428373922
1.1649199,0.426172371
1.1650199,0.426556248
1.1651199,0.429555082
1.1652199,0.43417473
1.1653199,0.437317928
1.1654199,0.436619075
1.1655199,0.434059895
1.1656199,0.434138639
1.1657199,0.437567284
1.1658199,0.439050296
1.16586,0.424978768
1.1659199,0.438905932
1.1660124,0.426336446
1.1660199,0.442462536
1.1661199,0.450674879
1.1661648,0.423034776
1.1662199,0.459651695
1.1663172,0.420962496
1.1663199,0.459595918
1.1664199,0.427287911
1.1664696,0.422067209
1.1665199,0.359614005
1.166622,0.424542723
1.1668199,0.311997508
1.1669199,0.385097532
1.1670199,0.436445182
1.1671199,0.459395777
1.1672199,0.4642615
1.1673199,0.457706062
1.1674199,0.447065779
1.1675199,0.438541741
1.1676199,0.435024509
1.1677199,0.435916941
1.1678199,0.440254423
1.1679199,0.443863523
1.1680199,0.443200761
1.1681199,0.440949995
1.1682199,0.440730168
1.1683199,0.442216461
1.1684199,0.443299191
1.1685199,0.442780793
1.1686199,0.441422459
1.1687199,0.439571975
1.1688199,0.438285823
1.1689199,0.440385663
1.1690199,0.443391059
1.1691199,0.444749393
1.1692199,0.44611757
1.1693199,0.445238262
1.1693652,0.431287803
1.1694199,0.441796493
1.1695176,0.431517801
1.1695199,0.438725477
1.1696199,0.437787111
1.16967,0.4316182
1.1697199,0.439299652
1.1698199,0.441842427
1.1698224,0.430792372
1.1699199,0.444995468
1.1699748,0.43408584
1.1700199,0.447347945
1.1701199,0.44893923
1.1701272,0.437164074
1.1702199,0.450192572
1.1702796,0.437044974
1.1703199,0.449900563
1.1704199,0.449011412
1.1705199,0.446334116
1.1706199,0.440664548
1.1707199,0.435250898
1.1708199,0.433994275
1.1709199,0.436999671
1.1710199,0.439893513
1.1711199,0.441986791
1.1712199,0.445451527
1.1713199,0.447338102
1.1714199,0.446045388
1.1715199,0.443847118
1.1716199,0.441448707
1.1717199,0.44047425
1.1718199,0.44464112
1.1719199,0.45202337
1.1720199,0.439788521
1.1721199,0.393447677
1.1722199,0.343901296
1.1723199,0.333733477
1.1724199,0.367042189
1.1725199,0.414938227
1.1726199,0.452338346
1.1727199,0.464569914
1.1728199,0.457072829
1.1729199,0.446865638
1.1730199,0.440238018
1.1731199,0.43860408
1.1732199,0.439844298
1.1733199,0.440372539
1.1734199,0.439125759
1.1735199,0.437993814
1.1736199,0.437760863
1.1737199,0.437068572
1.1738199,0.436976704
1.1739199,0.437045605
1.1740199,0.436399248
1.1741199,0.435441196
1.1742199,0.434204259
1.1743199,0.432219254
1.1744199,0.424951839
1.1745199,0.414544507
1.1746199,0.413412562
1.1747199,0.425060112
1.1748199,0.439033891
1.1749199,0.445415436
1.1750199,0.44464112
1.1751199,0.442695487
1.1752199,0.441396211
1.1753199,0.439473545
1.1754199,0.43647143
1.1755199,0.433364323
1.1756199,0.431540087
1.1757199,0.430575473
1.1758199,0.430650936
1.1759199,0.432517825
1.1760199,0.434542202
1.1761199,0.433285579
1.1762199,0.430414704
1.1763199,0.431034813
1.1764199,0.434506111
1.1765199,0.437613218
1.1766199,0.437721491
1.1767199,0.434722657
1.1768199,0.431635236
1.1769199,0.430391737
1.1770199,0.429719132
1.1771199,0.427924425
1.1772199,0.427494614
1.1773199,0.431011846
1.1774199,0.435204964
1.1775199,0.43483093
1.1776199,0.428961221
1.1777199,0.420207513
1.1778199,0.411591607
1.1779199,0.407966102
1.1780199,0.414534664
1.1781199,0.425555543
1.1782199,0.43040158
1.1783199,0.43056563
1.1784199,0.431897716
1.1785199,0.434105829
1.1786199,0.434903112
1.1787199,0.434112391
1.1788199,0.433009975
1.1789199,0.433886002
1.1790199,0.436320504
1.1791199,0.436080991
1.1792199,0.433803977
1.1793199,0.432445643
1.1794199,0.43095935
1.1795199,0.428423137
1.1796199,0.426054255
1.1797199,0.425237286
1.1798199,0.425716312
1.1799199,0.427885053
1.1800199,0.432947636
1.1801199,0.437350738
1.1802199,0.43775102
1.1803199,0.43555275
1.1804199,0.432734371
1.1805199,0.431973179
1.1806199,0.43302638
1.1807199,0.432081452
1.1808199,0.428997312
1.1809199,0.426812166
1.1810199,0.428656088
1.1811199,0.431733666
1.1812199,0.429902868
1.1813199,0.426582496
1.1814199,0.427442118
1.1815199,0.431021689
1.1816199,0.432475172
1.1817199,0.431408847
1.1818199,0.430086604
1.1819199,0.429935678
1.1820199,0.432261907
1.1821199,0.430742804
1.1822199,0.423495075
1.1823199,0.420597952
1.1824199,0.424367821
1.1825199,0.428262368
1.1826199,0.42922042
1.1827199,0.427688193
1.1828199,0.42580818
1.1829199,0.425338997
1.1830199,0.424928872
1.1831199,0.423439298
1.1832199,0.421096664
1.1833199,0.419305238
1.1834199,0.4202961
1.1835199,0.421342739
1.1836199,0.418672005
1.1837199,0.413714414
1.1838199,0.411256945
1.1839199,0.414032671
1.1840199,0.416339214
1.1841199,0.417382572
1.1842199,0.423376959
1.1843199,0.431225111
1.1844199,0.434870302
1.1845199,0.430385175
1.1846199,0.418921361
1.1847199,0.408126871
1.1848199,0.403461289
1.1849199,0.406387941
1.1850199,0.414452639
1.1851199,0.421664277
1.1852199,0.425306187
1.1853199,0.428656088
1.1854199,0.429781471
1.1855199,0.424459689
1.1856199,0.418311095
1.1857199,0.417435068
1.1858199,0.420991672
1.1859199,0.425063393
1.1860199,0.426674364
1.1861199,0.426766232
1.1862199,0.427320721
1.1863199,0.428108161
1.1864199,0.4281705
1.1865199,0.428554377
1.1866199,0.429292602
1.1867199,0.429601016
1.1867388,0.418059795
1.1868199,0.430870763
1.1868912,0.417710041
1.1869199,0.43200927
1.1870199,0.430887168
1.1870436,0.416995111
1.1871199,0.428469071
1.187196,0.415108208
1.1872199,0.426654678
1.1873199,0.424863252
1.1874199,0.420404373
1.1875199,0.416824802
1.1876199,0.420397811
1.1877199,0.427520862
1.1878199,0.432957479
1.1879199,0.435424791
1.1880199,0.433439786
1.1881199,0.427478209
1.1882199,0.419518503
1.1883199,0.412904007
1.1884199,0.411073209
1.1885199,0.416559041
1.1886199,0.428140971
1.1887199,0.437596813
1.1888199,0.437567284
1.1889199,0.431786162
1.1890199,0.426966373
1.1891199,0.421825046
1.1892199,0.41776973
1.1893199,0.420004091
1.1894199,0.427376498
1.1895199,0.435382138
1.1896199,0.4376854
1.1897199,0.432117543
1.1898199,0.425457113
1.1899199,0.424581086
1.1900199,0.428846386
1.1901199,0.433009975
1.1902199,0.434522516
1.1903199,0.43319043
1.1904199,0.43020472
1.1905199,0.427566796
1.1905488,0.424212327
1.1906199,0.427048398
1.1907012,0.421119656
1.1907199,0.429722413
1.1908199,0.435306675
1.1908536,0.422902879
1.1909199,0.441369963
1.191006,0.427786648
1.1910199,0.443010463
1.1911199,0.438879684
1.1911584,0.426238672
1.1912199,0.433164182
1.1913199,0.429115428
1.1914199,0.426402041
1.1915199,0.426382355
1.1916199,0.430319555
1.1917199,0.43397787
1.1918199,0.433301984
1.1919199,0.431704137
1.1919204,0.413050036
1.1920199,0.433800696
1.1920728,0.411188397
1.1921199,0.437304804
1.1922199,0.439460421
1.1922252,0.412029317
1.1923199,0.439115916
1.1923776,0.413015914
1.1924199,0.436435339
1.1925199,0.434302689
1.19253,0.410924277
1.1926199,0.43358415
1.1926824,0.404489251
1.1927199,0.4337482
1.1928199,0.434978575
1.1929199,0.435969437
1.1930199,0.434115672
1.1931199,0.429328693
1.1932199,0.425270096
1.1933199,0.425165104
1.1934199,0.428744675
1.1935199,0.433246207
1.1936199,0.436445182
1.1937199,0.438495807
1.1938199,0.441924452
1.1939199,0.446734398
1.1940199,0.446635968
1.1941199,0.43709482
1.1942199,0.424853409
1.1943199,0.419866289
1.1944199,0.420194389
1.1945199,0.423173537
1.1946199,0.429630545
1.1947199,0.434722657
1.1948199,0.432711404
1.1949199,0.421966129
1.1950199,0.410216868
1.1951199,0.406706198
1.1952199,0.410482629
1.1953199,0.415053062
1.1954199,0.421040887
1.1955199,0.432744214
1.1956199,0.443391059
1.1957199,0.443856961
1.1958199,0.434844054
1.1959199,0.422947148
1.1960199,0.416516388
1.1961199,0.418599823
1.1962199,0.4202961
1.1963199,0.415955337
1.1964199,0.412303584
1.1965199,0.414416548
1.1966199,0.420807936
1.1967199,0.426657959
1.1968199,0.429309007
1.1969199,0.425591634
1.1970199,0.415922527
1.1971199,0.41104368
1.1972199,0.41498088
1.1973199,0.417369448
1.1974199,0.412549659
1.1975199,0.412743238
1.1976199,0.419928628
1.1977199,0.422386097
1.1978199,0.422117055
1.1979199,0.42479107
1.1980199,0.426237991
1.1981199,0.423288372
1.1982199,0.420535613
1.1983199,0.420771845
1.1984199,0.419987686
1.1985199,0.414692152
1.1986199,0.411319284
1.1987199,0.414534664
1.1988199,0.420315786
1.1989199,0.42462702
1.1990199,0.422176113
1.1991199,0.412523411
1.1992199,0.40887822
1.1993199,0.421916914
1.1994199,0.444614872
1.1995199,0.46189918
1.1996199,0.443046554
1.1997199,0.373617313
1.2000199,0.351995523
1.2001199,0.435031071
1.2002199,0.46780498
1.2003199,0.458244146
1.2004199,0.437321209
1.2005199,0.420571704
1.2006199,0.410226711
1.2007199,0.397617828
1.2008199,0.391442986
1.2009199,0.398119821
1.2010199,0.411591607
1.2011199,0.419374139
1.2012199,0.420414216
1.2013199,0.425857395
1.2014199,0.432580164
1.2015199,0.430112852
1.2016199,0.427307597
1.2017199,0.430076761
1.2018199,0.429784752
1.2019199,0.426129718
1.2020199,0.422802784
1.2021199,0.425083079
1.2022199,0.430952788
1.2023199,0.432616255
1.2024199,0.4281705
1.2025199,0.423783803
1.2026199,0.422409064
1.2027199,0.418399682
1.2028199,0.414026109
1.2029199,0.415666609
1.2030199,0.42374115
1.2031199,0.432793429
1.2032199,0.435270584
1.2033199,0.428108161
1.2034199,0.419961438
1.2035028,0.414135391
1.2035199,0.423232595
1.2036199,0.430670622
1.2037199,0.428961221
1.2038199,0.422819189
1.2039199,0.415053062
1.2040199,0.41347162
1.2041199,0.42636595
1.2042199,0.437869136
1.2043199,0.438922337
1.2044199,0.434876864
1.2045199,0.431376037
1.2045696,0.412779354
1.2046199,0.428551096
1.2047199,0.425506328
1.204722,0.413196369
1.2048199,0.428797171
1.2049199,0.441914609
1.2050199,0.452485991
1.2050268,0.41649968
1.2051199,0.444391764
1.2051792,0.410951181
1.2052199,0.423360554
1.2053199,0.410426852
1.2053316,0.407392608
1.2054199,0.416414677
1.205484,0.402224049
1.2055199,0.430332679
1.2056199,0.437757582
1.2056364,0.396977074
1.2057199,0.437245746
1.2057888,0.393918525
1.2058199,0.435444477
1.2059199,0.435536345
1.2059412,0.394752884
1.2060199,0.433590712
1.2060936,0.393952648
1.2061199,0.430329398
1.2062199,0.428052384
1.206246,0.395066219
1.2063199,0.426208462
1.2063984,0.393340085
1.2064199,0.424535152
1.2065199,0.42003362
1.2065508,0.393647843
1.2066199,0.415988147
1.2067032,0.394120963
1.2067199,0.418809807
1.2068199,0.423229314
1.2068556,0.39390048
1.2069199,0.423829737
1.207008,0.392982456
1.2070199,0.423396645
1.2071199,0.423934729
1.2071604,0.393007064
1.2072199,0.426795761
1.2073128,0.393294807
1.2073199,0.429722413
1.2074199,0.428764361
1.2074652,0.393108775
1.2075199,0.427862086
1.2076176,0.394147211
1.2076199,0.431031532
1.2077199,0.43335448
1.20777,0.39410423
1.2078199,0.431395723
1.2079199,0.428961221
1.2079224,0.393874232
1.2080199,0.425243848
1.2080748,0.394146227
1.2081199,0.413632389
1.2082199,0.405068979
1.2082272,0.394789631
1.2083199,0.408238425
1.2083796,0.395172196
1.2084199,0.407654407
1.2085199,0.407936573
1.208532,0.39525783
1.2086199,0.418252037
1.2086844,0.395477657
1.2087199,0.428088475
1.2088199,0.433009975
1.2088368,0.394823097
1.2089199,0.434814525
1.2089892,0.395733903
1.2090199,0.434906393
1.2091199,0.432081452
1.2091416,0.396389118
1.2092199,0.422484527
1.209294,0.396087595
1.2093199,0.407181943
1.2094199,0.400803679
1.2094464,0.39716934
1.2095199,0.411745814
1.2095988,0.395546886
1.2096199,0.425083079
1.2097199,0.428462509
1.2097512,0.393246577
1.2098199,0.425653973
1.2099036,0.391948613
1.2099199,0.423501637
1.2100199,0.422884809
1.210056,0.393766615
1.2101199,0.419265866
1.2102084,0.395420567
1.2102199,0.413140239
1.2103199,0.411637541
1.2103608,0.394874937
1.2104199,0.416650909
1.2105132,0.393510697
1.2105199,0.422937305
1.2106199,0.424981368
1.2106656,0.393989395
1.2107199,0.422950429
1.210818,0.393065794
1.2108199,0.42046015
1.2109199,0.42013205
1.2109704,0.391875119
1.2110199,0.424787789
1.2111199,0.431871468
1.2111228,0.391086694
1.2112199,0.440772821
1.2112752,0.390499395
1.2113199,0.445841966
1.2114199,0.432409552
1.2114276,0.39032419
1.2115199,0.402595105
1.21158,0.390291052
1.2116199,0.372511616
1.2117199,0.360289891
1.2117324,0.391536191
1.2118199,0.370664413
1.2119199,0.392296046
1.2120199,0.409029146
1.2121199,0.409734561
1.2122199,0.404904929
1.2123199,0.40733615
1.2124199,0.413094305
1.2125199,0.415348352
1.2126199,0.415292575
1.2127199,0.416539355
1.2128199,0.419551313
1.2129199,0.424403912
1.2130199,0.428052384
1.2131199,0.425552262
1.2132199,0.419731768
1.2133199,0.416168602
1.2134199,0.415919246
1.2135199,0.419200246
1.2136199,0.424151275
1.2137199,0.427602887
1.2138199,0.427671788
1.2139199,0.424443284
1.2140199,0.420716068
1.2141199,0.420161579
1.2142199,0.422927462
1.2143199,0.426054255
1.2144199,0.427205886
1.2145199,0.424597491
1.2146199,0.418901675
1.2147199,0.414344366
1.2148199,0.415236798
1.2149199,0.417307109
1.2150199,0.414744648
1.2151199,0.411345532
1.2152199,0.411936112
1.2153199,0.417599118
1.2154199,0.421736459
1.2155199,0.4176713
1.2156199,0.410581059
1.2157199,0.405885948
1.2158199,0.398041077
1.2159199,0.386262287
1.2160199,0.392381352
1.2161199,0.41645733
1.2162199,0.427996607
1.2163199,0.42315057
1.2164199,0.413871902
1.2165199,0.408556682
1.2166199,0.412274055
1.2167199,0.416303123
1.2168199,0.411719566
1.216914,0.369346591
1.2169199,0.402844461
1.2170199,0.400984134
1.2170664,0.373697952
1.2171199,0.407920168
1.2172188,0.380164048
1.2172199,0.415358195
1.2173199,0.417845193
1.2174199,0.416421239
1.2175199,0.415814254
1.2176199,0.418435773
1.2177199,0.420706225
1.2178199,0.417044629
1.2179199,0.409314593
1.2180199,0.404101084
1.2181199,0.406827595
1.2182199,0.418484988
1.2183199,0.433475877
1.2184199,0.448962197
1.2185199,0.460416168
1.2186199,0.459074239
1.2194199,0.361950077
1.2195199,0.403553157
1.2196199,0.424833723
1.2196572,0.417086979
1.2197199,0.43105778
1.2198096,0.414485474
1.2198199,0.428797171
1.2199199,0.422622329
1.219962,0.409597768
1.2200199,0.413780034
1.2201144,0.403627004
1.2201199,0.401532061
1.2202199,0.392939122
1.2202668,0.397747124
1.2203199,0.403772984
1.2204192,0.394283373
1.2204199,0.431431814
1.2205199,0.45300767
1.2205716,0.396284783
1.2206199,0.46810027
1.2207199,0.481798445
1.220724,0.398118862
1.2208199,0.482808993
1.2208764,0.398287505
1.2209199,0.468487428
1.2210199,0.442879223
1.2210288,0.395832005
1.2211199,0.422208923
1.2211812,0.395601678
1.2212199,0.423767398
1.2213199,0.433764605
1.2213336,0.397037772
1.2214199,0.433820382
1.221486,0.395567884
1.2215199,0.425529295
1.2216199,0.419075568
1.2216384,0.395017332
1.2217199,0.416421239
1.2217908,0.393097291
1.2218199,0.41645733
1.2219199,0.417067596
1.2219432,0.391602796
1.2220199,0.41235608
1.2220956,0.386515375
1.2221199,0.410827134
1.2222199,0.417051191
1.222248,0.383713795
1.2223199,0.417723796
1.2224004,0.38153321
1.2224199,0.414272184
1.2225199,0.4176713
1.2225528,0.378553766
1.2226199,0.424436722
1.2227052,0.374850042
1.2227199,0.430332679
1.2228199,0.434988418
1.2228576,0.367584924
1.2229199,0.437639466
1.22301,0.357177822
1.2230199,0.438909213
1.2231199,0.437511507
1.2231624,0.345122772
1.2232199,0.434588136
1.2233148,0.350036266
1.2233199,0.432524387
1.2234199,0.428843105
1.2234672,0.353878809
1.2235199,0.430395018
1.2236199,0.451547625
1.2237199,0.478051543
1.2238199,0.485079445
1.2239199,0.472818348
1.2240199,0.451504972
1.2241199,0.437583689
1.2242199,0.436576422
1.2243199,0.438469559
1.2244199,0.439109354
1.2245199,0.43663548
1.2246199,0.430427828
1.2247199,0.424085655
1.2248199,0.421490384
1.2249199,0.424925591
1.2250199,0.431435095
1.2251199,0.43227175
1.2252199,0.423268686
1.2253199,0.407326307
1.2254199,0.394651804
1.2255199,0.393877488
1.2256199,0.402148889
1.2257199,0.412858073
1.2258199,0.421044168
1.2259199,0.427816152
1.2260199,0.436428777
1.2261199,0.443335282
1.2262199,0.442623305
1.2263199,0.434686566
1.2264199,0.426441413
1.2265199,0.42219908
1.2266199,0.419679272
1.2267199,0.418498112
1.2268199,0.420896523
1.2269199,0.425083079
1.2270199,0.427330564
1.2271199,0.426257677
1.2272199,0.424049564
1.2273199,0.422848718
1.2274199,0.421756145
1.2275199,0.420578266
1.2276199,0.422546866
1.2277199,0.427051679
1.2278199,0.426785918
1.2279199,0.420050025
1.2280199,0.413196016
1.2281199,0.413461777
1.2282199,0.419715363
1.2283199,0.422628891
1.2284199,0.421027763
1.2285199,0.419357734
1.2286199,0.415732229
1.2287199,0.411361937
1.2288199,0.409029146
1.2289199,0.406125461
1.2290199,0.405403641
1.2291199,0.410308736
1.2292199,0.416687
1.2293199,0.418038772
1.2294199,0.414334523
1.2295199,0.41422625
1.2296199,0.419239618
1.2297199,0.424335011
1.2298199,0.436920927
1.2299199,0.460462102
1.2300199,0.465911843
1.2301199,0.440959838
1.2302199,0.421615062
1.2303199,0.424745136
1.2304199,0.430286745
1.2305199,0.426910596
1.2306199,0.421598657
1.2307199,0.420650448
1.2308199,0.423960977
1.2309199,0.428537972
1.2310199,0.432727809
1.2311199,0.43250142
1.2312199,0.423878952
1.2313199,0.412247807
1.2314199,0.403428479
1.2315199,0.398821955
1.2316199,0.395744377
1.2317199,0.393011304
1.2318199,0.397604704
1.2319199,0.413468339
1.2320199,0.430414704
1.2321199,0.427488052
1.2322199,0.409324436
1.2323199,0.405823609
1.2324199,0.416040643
1.2325199,0.425637568
1.2326199,0.431175896
1.2327199,0.427474928
1.2328199,0.424551557
1.2329199,0.422445155
1.2330199,0.375681062
1.2333199,0.386593668
1.2334199,0.440421754
1.2335199,0.43548713
1.2336199,0.416979009
1.2337199,0.410072504
1.2338199,0.407539572
1.2339199,0.407726589
1.2340199,0.410308736
1.2341199,0.412739957
1.2342199,0.414262341
1.2343199,0.416168602
1.2344199,0.419321643
1.2345199,0.423022611
1.2346199,0.42636595
1.2347199,0.428068789
1.2348199,0.428997312
1.2349199,0.430037389
1.2350199,0.431458062
1.2351199,0.429837248
1.2352199,0.424197209
1.2353199,0.424505623
1.2354199,0.417943623
1.2355199,0.392611022
